Date,Department,Category,Store,State,Count
2015-07-01,FOODS_1,FOODS,CA_2,CA,237
2015-07-02,FOODS_1,FOODS,CA_2,CA,408
2015-07-03,FOODS_1,FOODS,CA_2,CA,295
2015-07-04,FOODS_1,FOODS,CA_2,CA,319
2015-07-05,FOODS_1,FOODS,CA_2,CA,344
2015-07-06,FOODS_1,FOODS,CA_2,CA,376
2015-07-07,FOODS_1,FOODS,CA_2,CA,403
2015-07-08,FOODS_1,FOODS,CA_2,CA,563
2015-07-09,FOODS_1,FOODS,CA_2,CA,370
2015-07-10,FOODS_1,FOODS,CA_2,CA,335
2015-07-11,FOODS_1,FOODS,CA_2,CA,347
2015-07-12,FOODS_1,FOODS,CA_2,CA,175
2015-07-13,FOODS_1,FOODS,CA_2,CA,335
2015-07-14,FOODS_1,FOODS,CA_2,CA,317
2015-07-15,FOODS_1,FOODS,CA_2,CA,307
2015-07-16,FOODS_1,FOODS,CA_2,CA,540
2015-07-17,FOODS_1,FOODS,CA_2,CA,467
2015-07-18,FOODS_1,FOODS,CA_2,CA,371
2015-07-19,FOODS_1,FOODS,CA_2,CA,372
2015-07-20,FOODS_1,FOODS,CA_2,CA,532
2015-07-21,FOODS_1,FOODS,CA_2,CA,424
2015-07-22,FOODS_1,FOODS,CA_2,CA,326
2015-07-23,FOODS_1,FOODS,CA_2,CA,189
2015-07-24,FOODS_1,FOODS,CA_2,CA,435
2015-07-25,FOODS_1,FOODS,CA_2,CA,388
2015-07-26,FOODS_1,FOODS,CA_2,CA,434
2015-07-27,FOODS_1,FOODS,CA_2,CA,412
2015-07-28,FOODS_1,FOODS,CA_2,CA,429
2015-07-29,FOODS_1,FOODS,CA_2,CA,466
2015-07-30,FOODS_1,FOODS,CA_2,CA,485
2015-07-31,FOODS_1,FOODS,CA_2,CA,815
2015-08-01,FOODS_1,FOODS,CA_2,CA,545
2015-08-02,FOODS_1,FOODS,CA_2,CA,432
2015-08-03,FOODS_1,FOODS,CA_2,CA,261
2015-08-04,FOODS_1,FOODS,CA_2,CA,357
2015-08-05,FOODS_1,FOODS,CA_2,CA,353
2015-08-06,FOODS_1,FOODS,CA_2,CA,371
2015-08-07,FOODS_1,FOODS,CA_2,CA,480
2015-08-08,FOODS_1,FOODS,CA_2,CA,675
2015-08-09,FOODS_1,FOODS,CA_2,CA,555
2015-08-10,FOODS_1,FOODS,CA_2,CA,383
2015-08-11,FOODS_1,FOODS,CA_2,CA,499
2015-08-12,FOODS_1,FOODS,CA_2,CA,339
2015-08-13,FOODS_1,FOODS,CA_2,CA,467
2015-08-14,FOODS_1,FOODS,CA_2,CA,346
2015-08-15,FOODS_1,FOODS,CA_2,CA,509
2015-08-16,FOODS_1,FOODS,CA_2,CA,588
2015-08-17,FOODS_1,FOODS,CA_2,CA,489
2015-08-18,FOODS_1,FOODS,CA_2,CA,353
2015-08-19,FOODS_1,FOODS,CA_2,CA,358
2015-08-20,FOODS_1,FOODS,CA_2,CA,389
2015-08-21,FOODS_1,FOODS,CA_2,CA,324
2015-08-22,FOODS_1,FOODS,CA_2,CA,458
2015-08-23,FOODS_1,FOODS,CA_2,CA,499
2015-08-24,FOODS_1,FOODS,CA_2,CA,409
2015-08-25,FOODS_1,FOODS,CA_2,CA,359
2015-08-26,FOODS_1,FOODS,CA_2,CA,304
2015-08-27,FOODS_1,FOODS,CA_2,CA,315
2015-08-28,FOODS_1,FOODS,CA_2,CA,330
2015-08-29,FOODS_1,FOODS,CA_2,CA,318
2015-08-30,FOODS_1,FOODS,CA_2,CA,437
2015-08-31,FOODS_1,FOODS,CA_2,CA,535
2015-09-01,FOODS_1,FOODS,CA_2,CA,456
2015-09-02,FOODS_1,FOODS,CA_2,CA,348
2015-09-03,FOODS_1,FOODS,CA_2,CA,296
2015-09-04,FOODS_1,FOODS,CA_2,CA,409
2015-09-05,FOODS_1,FOODS,CA_2,CA,300
2015-09-06,FOODS_1,FOODS,CA_2,CA,439
2015-09-07,FOODS_1,FOODS,CA_2,CA,493
2015-09-08,FOODS_1,FOODS,CA_2,CA,532
2015-09-09,FOODS_1,FOODS,CA_2,CA,451
2015-09-10,FOODS_1,FOODS,CA_2,CA,330
2015-09-11,FOODS_1,FOODS,CA_2,CA,315
2015-09-12,FOODS_1,FOODS,CA_2,CA,358
2015-09-13,FOODS_1,FOODS,CA_2,CA,315
2015-09-14,FOODS_1,FOODS,CA_2,CA,355
2015-09-15,FOODS_1,FOODS,CA_2,CA,465
2015-09-16,FOODS_1,FOODS,CA_2,CA,353
2015-09-17,FOODS_1,FOODS,CA_2,CA,183
2015-09-18,FOODS_1,FOODS,CA_2,CA,414
2015-09-19,FOODS_1,FOODS,CA_2,CA,226
2015-09-20,FOODS_1,FOODS,CA_2,CA,248
2015-09-21,FOODS_1,FOODS,CA_2,CA,334
2015-09-22,FOODS_1,FOODS,CA_2,CA,336
2015-09-23,FOODS_1,FOODS,CA_2,CA,410
2015-09-24,FOODS_1,FOODS,CA_2,CA,352
2015-09-25,FOODS_1,FOODS,CA_2,CA,441
2015-09-26,FOODS_1,FOODS,CA_2,CA,268
2015-09-27,FOODS_1,FOODS,CA_2,CA,366
2015-09-28,FOODS_1,FOODS,CA_2,CA,267
2015-09-29,FOODS_1,FOODS,CA_2,CA,369
2015-09-30,FOODS_1,FOODS,CA_2,CA,329
2015-10-01,FOODS_1,FOODS,CA_2,CA,489
2015-10-02,FOODS_1,FOODS,CA_2,CA,423
2015-10-03,FOODS_1,FOODS,CA_2,CA,345
2015-10-04,FOODS_1,FOODS,CA_2,CA,255
2015-10-05,FOODS_1,FOODS,CA_2,CA,217
2015-10-06,FOODS_1,FOODS,CA_2,CA,281
2015-10-07,FOODS_1,FOODS,CA_2,CA,357
2015-10-08,FOODS_1,FOODS,CA_2,CA,361
2015-10-09,FOODS_1,FOODS,CA_2,CA,232
2015-10-10,FOODS_1,FOODS,CA_2,CA,444
2015-10-11,FOODS_1,FOODS,CA_2,CA,406
2015-10-12,FOODS_1,FOODS,CA_2,CA,196
2015-10-13,FOODS_1,FOODS,CA_2,CA,249
2015-10-14,FOODS_1,FOODS,CA_2,CA,345
2015-10-15,FOODS_1,FOODS,CA_2,CA,384
2015-10-16,FOODS_1,FOODS,CA_2,CA,386
2015-10-17,FOODS_1,FOODS,CA_2,CA,549
2015-10-18,FOODS_1,FOODS,CA_2,CA,455
2015-10-19,FOODS_1,FOODS,CA_2,CA,286
2015-10-20,FOODS_1,FOODS,CA_2,CA,272
2015-10-21,FOODS_1,FOODS,CA_2,CA,361
2015-10-22,FOODS_1,FOODS,CA_2,CA,306
2015-10-23,FOODS_1,FOODS,CA_2,CA,354
2015-10-24,FOODS_1,FOODS,CA_2,CA,420
2015-10-25,FOODS_1,FOODS,CA_2,CA,472
2015-10-26,FOODS_1,FOODS,CA_2,CA,404
2015-10-27,FOODS_1,FOODS,CA_2,CA,364
2015-10-28,FOODS_1,FOODS,CA_2,CA,336
2015-10-29,FOODS_1,FOODS,CA_2,CA,397
2015-10-30,FOODS_1,FOODS,CA_2,CA,370
2015-10-31,FOODS_1,FOODS,CA_2,CA,407
2015-11-01,FOODS_1,FOODS,CA_2,CA,350
2015-11-02,FOODS_1,FOODS,CA_2,CA,492
2015-11-03,FOODS_1,FOODS,CA_2,CA,409
2015-11-04,FOODS_1,FOODS,CA_2,CA,303
2015-11-05,FOODS_1,FOODS,CA_2,CA,295
2015-11-06,FOODS_1,FOODS,CA_2,CA,363
2015-11-07,FOODS_1,FOODS,CA_2,CA,457
2015-11-08,FOODS_1,FOODS,CA_2,CA,585
2015-11-09,FOODS_1,FOODS,CA_2,CA,593
2015-11-10,FOODS_1,FOODS,CA_2,CA,529
2015-11-11,FOODS_1,FOODS,CA_2,CA,590
2015-11-12,FOODS_1,FOODS,CA_2,CA,660
2015-11-13,FOODS_1,FOODS,CA_2,CA,417
2015-11-14,FOODS_1,FOODS,CA_2,CA,351
2015-11-15,FOODS_1,FOODS,CA_2,CA,411
2015-11-16,FOODS_1,FOODS,CA_2,CA,470
2015-11-17,FOODS_1,FOODS,CA_2,CA,497
2015-11-18,FOODS_1,FOODS,CA_2,CA,528
2015-11-19,FOODS_1,FOODS,CA_2,CA,417
2015-11-20,FOODS_1,FOODS,CA_2,CA,442
2015-11-21,FOODS_1,FOODS,CA_2,CA,570
2015-11-22,FOODS_1,FOODS,CA_2,CA,484
2015-11-23,FOODS_1,FOODS,CA_2,CA,475
2015-11-24,FOODS_1,FOODS,CA_2,CA,483
2015-11-25,FOODS_1,FOODS,CA_2,CA,577
2015-11-26,FOODS_1,FOODS,CA_2,CA,556
2015-11-27,FOODS_1,FOODS,CA_2,CA,376
2015-11-28,FOODS_1,FOODS,CA_2,CA,409
2015-11-29,FOODS_1,FOODS,CA_2,CA,395
2015-11-30,FOODS_1,FOODS,CA_2,CA,539
2015-12-01,FOODS_1,FOODS,CA_2,CA,437
2015-12-02,FOODS_1,FOODS,CA_2,CA,604
2015-12-03,FOODS_1,FOODS,CA_2,CA,161
2015-12-04,FOODS_1,FOODS,CA_2,CA,422
2015-12-05,FOODS_1,FOODS,CA_2,CA,306
2015-12-06,FOODS_1,FOODS,CA_2,CA,328
2015-12-07,FOODS_1,FOODS,CA_2,CA,404
2015-12-08,FOODS_1,FOODS,CA_2,CA,510
2015-12-09,FOODS_1,FOODS,CA_2,CA,418
2015-12-10,FOODS_1,FOODS,CA_2,CA,580
2015-12-11,FOODS_1,FOODS,CA_2,CA,634
2015-12-12,FOODS_1,FOODS,CA_2,CA,343
2015-12-13,FOODS_1,FOODS,CA_2,CA,387
2015-12-14,FOODS_1,FOODS,CA_2,CA,205
2015-12-15,FOODS_1,FOODS,CA_2,CA,406
2015-12-16,FOODS_1,FOODS,CA_2,CA,458
2015-12-17,FOODS_1,FOODS,CA_2,CA,563
2015-12-18,FOODS_1,FOODS,CA_2,CA,512
2015-12-19,FOODS_1,FOODS,CA_2,CA,494
2015-12-20,FOODS_1,FOODS,CA_2,CA,434
2015-12-21,FOODS_1,FOODS,CA_2,CA,370
2015-12-22,FOODS_1,FOODS,CA_2,CA,504
2015-12-23,FOODS_1,FOODS,CA_2,CA,448
2015-12-24,FOODS_1,FOODS,CA_2,CA,541
2015-12-25,FOODS_1,FOODS,CA_2,CA,204
2015-12-26,FOODS_1,FOODS,CA_2,CA,533
2015-12-27,FOODS_1,FOODS,CA_2,CA,571
2015-12-28,FOODS_1,FOODS,CA_2,CA,359
2015-12-29,FOODS_1,FOODS,CA_2,CA,403
2015-12-30,FOODS_1,FOODS,CA_2,CA,471
2015-12-31,FOODS_1,FOODS,CA_2,CA,433
2016-01-01,FOODS_1,FOODS,CA_2,CA,457
2016-01-02,FOODS_1,FOODS,CA_2,CA,583
2016-01-03,FOODS_1,FOODS,CA_2,CA,598
2016-01-04,FOODS_1,FOODS,CA_2,CA,385
2016-01-05,FOODS_1,FOODS,CA_2,CA,313
2016-01-06,FOODS_1,FOODS,CA_2,CA,258
2016-01-07,FOODS_1,FOODS,CA_2,CA,387
2016-01-08,FOODS_1,FOODS,CA_2,CA,450
2016-01-09,FOODS_1,FOODS,CA_2,CA,461
2016-01-10,FOODS_1,FOODS,CA_2,CA,509
2016-01-11,FOODS_1,FOODS,CA_2,CA,537
2016-01-12,FOODS_1,FOODS,CA_2,CA,499
2016-01-13,FOODS_1,FOODS,CA_2,CA,365
2016-01-14,FOODS_1,FOODS,CA_2,CA,391
2016-01-15,FOODS_1,FOODS,CA_2,CA,441
2016-01-16,FOODS_1,FOODS,CA_2,CA,387
2016-01-17,FOODS_1,FOODS,CA_2,CA,241
2016-01-18,FOODS_1,FOODS,CA_2,CA,586
2016-01-19,FOODS_1,FOODS,CA_2,CA,564
2016-01-20,FOODS_1,FOODS,CA_2,CA,507
2016-01-21,FOODS_1,FOODS,CA_2,CA,358
2016-01-22,FOODS_1,FOODS,CA_2,CA,367
2016-01-23,FOODS_1,FOODS,CA_2,CA,443
2016-01-24,FOODS_1,FOODS,CA_2,CA,561
2016-01-25,FOODS_1,FOODS,CA_2,CA,479
2016-01-26,FOODS_1,FOODS,CA_2,CA,643
2016-01-27,FOODS_1,FOODS,CA_2,CA,529
2016-01-28,FOODS_1,FOODS,CA_2,CA,307
2016-01-29,FOODS_1,FOODS,CA_2,CA,476
2016-01-30,FOODS_1,FOODS,CA_2,CA,473
2016-01-31,FOODS_1,FOODS,CA_2,CA,453
2016-02-01,FOODS_1,FOODS,CA_2,CA,419
2016-02-02,FOODS_1,FOODS,CA_2,CA,440
2016-02-03,FOODS_1,FOODS,CA_2,CA,678
2016-02-04,FOODS_1,FOODS,CA_2,CA,640
2016-02-05,FOODS_1,FOODS,CA_2,CA,389
2016-02-06,FOODS_1,FOODS,CA_2,CA,463
2016-02-07,FOODS_1,FOODS,CA_2,CA,448
2016-02-08,FOODS_1,FOODS,CA_2,CA,364
2016-02-09,FOODS_1,FOODS,CA_2,CA,409
2016-02-10,FOODS_1,FOODS,CA_2,CA,552
2016-02-11,FOODS_1,FOODS,CA_2,CA,643
2016-02-12,FOODS_1,FOODS,CA_2,CA,536
2016-02-13,FOODS_1,FOODS,CA_2,CA,401
2016-02-14,FOODS_1,FOODS,CA_2,CA,403
2016-02-15,FOODS_1,FOODS,CA_2,CA,402
2016-02-16,FOODS_1,FOODS,CA_2,CA,519
2016-02-17,FOODS_1,FOODS,CA_2,CA,527
2016-02-18,FOODS_1,FOODS,CA_2,CA,833
2016-02-19,FOODS_1,FOODS,CA_2,CA,276
2016-02-20,FOODS_1,FOODS,CA_2,CA,621
2016-02-21,FOODS_1,FOODS,CA_2,CA,409
2016-02-22,FOODS_1,FOODS,CA_2,CA,383
2016-02-23,FOODS_1,FOODS,CA_2,CA,408
2016-02-24,FOODS_1,FOODS,CA_2,CA,463
2016-02-25,FOODS_1,FOODS,CA_2,CA,529
2016-02-26,FOODS_1,FOODS,CA_2,CA,624
2016-02-27,FOODS_1,FOODS,CA_2,CA,599
2016-02-28,FOODS_1,FOODS,CA_2,CA,514
2016-02-29,FOODS_1,FOODS,CA_2,CA,433
2016-03-01,FOODS_1,FOODS,CA_2,CA,223
2016-03-02,FOODS_1,FOODS,CA_2,CA,525
2016-03-03,FOODS_1,FOODS,CA_2,CA,580
2016-03-04,FOODS_1,FOODS,CA_2,CA,503
2016-03-05,FOODS_1,FOODS,CA_2,CA,575
2016-03-06,FOODS_1,FOODS,CA_2,CA,487
2016-03-07,FOODS_1,FOODS,CA_2,CA,363
2016-03-08,FOODS_1,FOODS,CA_2,CA,363
2016-03-09,FOODS_1,FOODS,CA_2,CA,396
2016-03-10,FOODS_1,FOODS,CA_2,CA,457
2016-03-11,FOODS_1,FOODS,CA_2,CA,479
2016-03-12,FOODS_1,FOODS,CA_2,CA,223
2016-03-13,FOODS_1,FOODS,CA_2,CA,500
2016-03-14,FOODS_1,FOODS,CA_2,CA,543
2016-03-15,FOODS_1,FOODS,CA_2,CA,296
2016-03-16,FOODS_1,FOODS,CA_2,CA,393
2016-03-17,FOODS_1,FOODS,CA_2,CA,396
2016-03-18,FOODS_1,FOODS,CA_2,CA,386
2016-03-19,FOODS_1,FOODS,CA_2,CA,507
2016-03-20,FOODS_1,FOODS,CA_2,CA,679
2016-03-21,FOODS_1,FOODS,CA_2,CA,622
2016-03-22,FOODS_1,FOODS,CA_2,CA,367
2016-03-23,FOODS_1,FOODS,CA_2,CA,270
2016-03-24,FOODS_1,FOODS,CA_2,CA,391
2016-03-25,FOODS_1,FOODS,CA_2,CA,373
2016-03-26,FOODS_1,FOODS,CA_2,CA,443
2016-03-27,FOODS_1,FOODS,CA_2,CA,456
2016-03-28,FOODS_1,FOODS,CA_2,CA,549
2016-03-29,FOODS_1,FOODS,CA_2,CA,516
2016-03-30,FOODS_1,FOODS,CA_2,CA,312
2016-03-31,FOODS_1,FOODS,CA_2,CA,398
2016-04-01,FOODS_1,FOODS,CA_2,CA,400
2016-04-02,FOODS_1,FOODS,CA_2,CA,414
2016-04-03,FOODS_1,FOODS,CA_2,CA,250
2016-04-04,FOODS_1,FOODS,CA_2,CA,472
2016-04-05,FOODS_1,FOODS,CA_2,CA,645
2016-04-06,FOODS_1,FOODS,CA_2,CA,467
2016-04-07,FOODS_1,FOODS,CA_2,CA,320
2016-04-08,FOODS_1,FOODS,CA_2,CA,299
2016-04-09,FOODS_1,FOODS,CA_2,CA,355
2016-04-10,FOODS_1,FOODS,CA_2,CA,410
2016-04-11,FOODS_1,FOODS,CA_2,CA,441
2016-04-12,FOODS_1,FOODS,CA_2,CA,507
2016-04-13,FOODS_1,FOODS,CA_2,CA,396
2016-04-14,FOODS_1,FOODS,CA_2,CA,329
2016-04-15,FOODS_1,FOODS,CA_2,CA,335
2016-04-16,FOODS_1,FOODS,CA_2,CA,310
2016-04-17,FOODS_1,FOODS,CA_2,CA,375
2016-04-18,FOODS_1,FOODS,CA_2,CA,397
2016-04-19,FOODS_1,FOODS,CA_2,CA,452
2016-04-20,FOODS_1,FOODS,CA_2,CA,468
2016-04-21,FOODS_1,FOODS,CA_2,CA,526
2016-04-22,FOODS_1,FOODS,CA_2,CA,345
2016-04-23,FOODS_1,FOODS,CA_2,CA,299
2016-04-24,FOODS_1,FOODS,CA_2,CA,291
2015-04-01,FOODS_1,FOODS,CA_3,CA,332
2015-04-02,FOODS_1,FOODS,CA_3,CA,307
2015-04-03,FOODS_1,FOODS,CA_3,CA,373
2015-04-04,FOODS_1,FOODS,CA_3,CA,323
2015-04-05,FOODS_1,FOODS,CA_3,CA,328
2015-04-06,FOODS_1,FOODS,CA_3,CA,529
2015-04-07,FOODS_1,FOODS,CA_3,CA,566
2015-04-08,FOODS_1,FOODS,CA_3,CA,400
2015-04-09,FOODS_1,FOODS,CA_3,CA,280
2015-04-10,FOODS_1,FOODS,CA_3,CA,291
2015-04-11,FOODS_1,FOODS,CA_3,CA,370
2015-04-12,FOODS_1,FOODS,CA_3,CA,314
2015-04-13,FOODS_1,FOODS,CA_3,CA,400
2015-04-14,FOODS_1,FOODS,CA_3,CA,262
2015-04-15,FOODS_1,FOODS,CA_3,CA,453
2015-04-16,FOODS_1,FOODS,CA_3,CA,333
2015-04-17,FOODS_1,FOODS,CA_3,CA,325
2015-04-18,FOODS_1,FOODS,CA_3,CA,322
2015-04-19,FOODS_1,FOODS,CA_3,CA,210
2015-04-20,FOODS_1,FOODS,CA_3,CA,375
2015-04-21,FOODS_1,FOODS,CA_3,CA,414
2015-04-22,FOODS_1,FOODS,CA_3,CA,374
2015-04-23,FOODS_1,FOODS,CA_3,CA,331
2015-04-24,FOODS_1,FOODS,CA_3,CA,275
2015-04-25,FOODS_1,FOODS,CA_3,CA,219
2015-04-26,FOODS_1,FOODS,CA_3,CA,273
2015-04-27,FOODS_1,FOODS,CA_3,CA,279
2015-04-28,FOODS_1,FOODS,CA_3,CA,315
2015-04-29,FOODS_1,FOODS,CA_3,CA,419
2015-04-30,FOODS_1,FOODS,CA_3,CA,457
2015-05-01,FOODS_1,FOODS,CA_3,CA,356
2015-05-02,FOODS_1,FOODS,CA_3,CA,278
2015-05-03,FOODS_1,FOODS,CA_3,CA,322
2015-05-04,FOODS_1,FOODS,CA_3,CA,359
2015-05-05,FOODS_1,FOODS,CA_3,CA,387
2015-05-06,FOODS_1,FOODS,CA_3,CA,256
2015-05-07,FOODS_1,FOODS,CA_3,CA,457
2015-05-08,FOODS_1,FOODS,CA_3,CA,498
2015-05-09,FOODS_1,FOODS,CA_3,CA,401
2015-05-10,FOODS_1,FOODS,CA_3,CA,316
2015-05-11,FOODS_1,FOODS,CA_3,CA,410
2015-05-12,FOODS_1,FOODS,CA_3,CA,319
2015-05-13,FOODS_1,FOODS,CA_3,CA,337
2015-05-14,FOODS_1,FOODS,CA_3,CA,403
2015-05-15,FOODS_1,FOODS,CA_3,CA,452
2015-05-16,FOODS_1,FOODS,CA_3,CA,377
2015-05-17,FOODS_1,FOODS,CA_3,CA,250
2015-05-18,FOODS_1,FOODS,CA_3,CA,501
2015-05-19,FOODS_1,FOODS,CA_3,CA,376
2015-05-20,FOODS_1,FOODS,CA_3,CA,466
2015-05-21,FOODS_1,FOODS,CA_3,CA,379
2015-05-22,FOODS_1,FOODS,CA_3,CA,524
2015-05-23,FOODS_1,FOODS,CA_3,CA,380
2015-05-24,FOODS_1,FOODS,CA_3,CA,336
2015-05-25,FOODS_1,FOODS,CA_3,CA,1
2015-05-26,FOODS_1,FOODS,CA_3,CA,319
2015-05-27,FOODS_1,FOODS,CA_3,CA,369
2015-05-28,FOODS_1,FOODS,CA_3,CA,285
2015-05-29,FOODS_1,FOODS,CA_3,CA,239
2015-05-30,FOODS_1,FOODS,CA_3,CA,314
2015-05-31,FOODS_1,FOODS,CA_3,CA,360
2015-06-01,FOODS_1,FOODS,CA_3,CA,323
2015-06-02,FOODS_1,FOODS,CA_3,CA,335
2015-06-03,FOODS_1,FOODS,CA_3,CA,209
2015-06-04,FOODS_1,FOODS,CA_3,CA,289
2015-06-05,FOODS_1,FOODS,CA_3,CA,363
2015-06-06,FOODS_1,FOODS,CA_3,CA,410
2015-06-07,FOODS_1,FOODS,CA_3,CA,470
2015-06-08,FOODS_1,FOODS,CA_3,CA,536
2015-06-09,FOODS_1,FOODS,CA_3,CA,278
2015-06-10,FOODS_1,FOODS,CA_3,CA,434
2015-06-11,FOODS_1,FOODS,CA_3,CA,549
2015-06-12,FOODS_1,FOODS,CA_3,CA,484
2015-06-13,FOODS_1,FOODS,CA_3,CA,424
2015-06-14,FOODS_1,FOODS,CA_3,CA,387
2015-06-15,FOODS_1,FOODS,CA_3,CA,504
2015-06-16,FOODS_1,FOODS,CA_3,CA,605
2015-06-17,FOODS_1,FOODS,CA_3,CA,385
2015-06-18,FOODS_1,FOODS,CA_3,CA,289
2015-06-19,FOODS_1,FOODS,CA_3,CA,400
2015-06-20,FOODS_1,FOODS,CA_3,CA,381
2015-06-21,FOODS_1,FOODS,CA_3,CA,410
2015-06-22,FOODS_1,FOODS,CA_3,CA,389
2015-06-23,FOODS_1,FOODS,CA_3,CA,483
2015-06-24,FOODS_1,FOODS,CA_3,CA,465
2015-06-25,FOODS_1,FOODS,CA_3,CA,416
2015-06-26,FOODS_1,FOODS,CA_3,CA,300
2015-06-27,FOODS_1,FOODS,CA_3,CA,294
2015-06-28,FOODS_1,FOODS,CA_3,CA,278
2015-06-29,FOODS_1,FOODS,CA_3,CA,347
2015-06-30,FOODS_1,FOODS,CA_3,CA,485
2015-07-01,FOODS_1,FOODS,CA_3,CA,234
2015-07-02,FOODS_1,FOODS,CA_3,CA,496
2015-07-03,FOODS_1,FOODS,CA_3,CA,324
2015-07-04,FOODS_1,FOODS,CA_3,CA,282
2015-07-05,FOODS_1,FOODS,CA_3,CA,329
2015-07-06,FOODS_1,FOODS,CA_3,CA,308
2015-07-07,FOODS_1,FOODS,CA_3,CA,327
2015-07-08,FOODS_1,FOODS,CA_3,CA,482
2015-07-09,FOODS_1,FOODS,CA_3,CA,441
2015-07-10,FOODS_1,FOODS,CA_3,CA,296
2015-07-11,FOODS_1,FOODS,CA_3,CA,310
2015-07-12,FOODS_1,FOODS,CA_3,CA,166
2015-07-13,FOODS_1,FOODS,CA_3,CA,368
2015-07-14,FOODS_1,FOODS,CA_3,CA,374
2015-07-15,FOODS_1,FOODS,CA_3,CA,427
2015-07-16,FOODS_1,FOODS,CA_3,CA,499
2015-07-17,FOODS_1,FOODS,CA_3,CA,351
2015-07-18,FOODS_1,FOODS,CA_3,CA,502
2015-07-19,FOODS_1,FOODS,CA_3,CA,513
2015-07-20,FOODS_1,FOODS,CA_3,CA,749
2015-07-21,FOODS_1,FOODS,CA_3,CA,593
2015-07-22,FOODS_1,FOODS,CA_3,CA,326
2015-07-23,FOODS_1,FOODS,CA_3,CA,199
2015-07-24,FOODS_1,FOODS,CA_3,CA,383
2015-07-25,FOODS_1,FOODS,CA_3,CA,384
2015-07-26,FOODS_1,FOODS,CA_3,CA,449
2015-07-27,FOODS_1,FOODS,CA_3,CA,321
2015-07-28,FOODS_1,FOODS,CA_3,CA,261
2015-07-29,FOODS_1,FOODS,CA_3,CA,360
2015-07-30,FOODS_1,FOODS,CA_3,CA,291
2015-07-31,FOODS_1,FOODS,CA_3,CA,386
2015-08-01,FOODS_1,FOODS,CA_3,CA,447
2015-08-02,FOODS_1,FOODS,CA_3,CA,393
2015-08-03,FOODS_1,FOODS,CA_3,CA,240
2015-08-04,FOODS_1,FOODS,CA_3,CA,332
2015-08-05,FOODS_1,FOODS,CA_3,CA,296
2015-08-06,FOODS_1,FOODS,CA_3,CA,330
2015-08-07,FOODS_1,FOODS,CA_3,CA,462
2015-08-08,FOODS_1,FOODS,CA_3,CA,486
2015-08-09,FOODS_1,FOODS,CA_3,CA,448
2015-08-10,FOODS_1,FOODS,CA_3,CA,316
2015-08-11,FOODS_1,FOODS,CA_3,CA,355
2015-08-12,FOODS_1,FOODS,CA_3,CA,391
2015-08-13,FOODS_1,FOODS,CA_3,CA,330
2015-08-14,FOODS_1,FOODS,CA_3,CA,253
2015-08-15,FOODS_1,FOODS,CA_3,CA,479
2015-08-16,FOODS_1,FOODS,CA_3,CA,564
2015-08-17,FOODS_1,FOODS,CA_3,CA,556
2015-08-18,FOODS_1,FOODS,CA_3,CA,475
2015-08-19,FOODS_1,FOODS,CA_3,CA,417
2015-08-20,FOODS_1,FOODS,CA_3,CA,379
2015-08-21,FOODS_1,FOODS,CA_3,CA,360
2015-08-22,FOODS_1,FOODS,CA_3,CA,412
2015-08-23,FOODS_1,FOODS,CA_3,CA,501
2015-08-24,FOODS_1,FOODS,CA_3,CA,519
2015-08-25,FOODS_1,FOODS,CA_3,CA,320
2015-08-26,FOODS_1,FOODS,CA_3,CA,375
2015-08-27,FOODS_1,FOODS,CA_3,CA,321
2015-08-28,FOODS_1,FOODS,CA_3,CA,422
2015-08-29,FOODS_1,FOODS,CA_3,CA,425
2015-08-30,FOODS_1,FOODS,CA_3,CA,356
2015-08-31,FOODS_1,FOODS,CA_3,CA,464
2015-09-01,FOODS_1,FOODS,CA_3,CA,369
2015-09-02,FOODS_1,FOODS,CA_3,CA,329
2015-09-03,FOODS_1,FOODS,CA_3,CA,343
2015-09-04,FOODS_1,FOODS,CA_3,CA,387
2015-09-05,FOODS_1,FOODS,CA_3,CA,334
2015-09-06,FOODS_1,FOODS,CA_3,CA,387
2015-09-07,FOODS_1,FOODS,CA_3,CA,337
2015-09-08,FOODS_1,FOODS,CA_3,CA,476
2015-09-09,FOODS_1,FOODS,CA_3,CA,197
2015-09-10,FOODS_1,FOODS,CA_3,CA,321
2015-09-11,FOODS_1,FOODS,CA_3,CA,417
2015-09-12,FOODS_1,FOODS,CA_3,CA,340
2015-09-13,FOODS_1,FOODS,CA_3,CA,362
2015-09-14,FOODS_1,FOODS,CA_3,CA,386
2015-09-15,FOODS_1,FOODS,CA_3,CA,471
2015-09-16,FOODS_1,FOODS,CA_3,CA,309
2015-09-17,FOODS_1,FOODS,CA_3,CA,257
2015-09-18,FOODS_1,FOODS,CA_3,CA,500
2015-09-19,FOODS_1,FOODS,CA_3,CA,311
2015-09-20,FOODS_1,FOODS,CA_3,CA,356
2015-09-21,FOODS_1,FOODS,CA_3,CA,323
2015-09-22,FOODS_1,FOODS,CA_3,CA,376
2015-09-23,FOODS_1,FOODS,CA_3,CA,441
2015-09-24,FOODS_1,FOODS,CA_3,CA,586
2015-09-25,FOODS_1,FOODS,CA_3,CA,343
2015-09-26,FOODS_1,FOODS,CA_3,CA,284
2015-09-27,FOODS_1,FOODS,CA_3,CA,357
2015-09-28,FOODS_1,FOODS,CA_3,CA,281
2015-09-29,FOODS_1,FOODS,CA_3,CA,403
2015-09-30,FOODS_1,FOODS,CA_3,CA,327
