Date,state,zone,region,purpose,Count
2012-09-01,A,AA,AAA,Bus,407
2012-10-01,A,AA,AAA,Bus,486
2012-11-01,A,AA,AAA,Bus,526
2012-12-01,A,AA,AAA,Bus,220
2013-01-01,A,AA,AAA,Bus,106
2013-02-01,A,AA,AAA,Bus,255
2013-03-01,A,AA,AAA,Bus,333
2013-04-01,A,AA,AAA,Bus,340
2013-05-01,A,AA,AAA,Bus,483
2013-06-01,A,AA,AAA,Bus,229
2013-07-01,A,AA,AAA,Bus,547
2013-08-01,A,AA,AAA,Bus,495
2013-09-01,A,AA,AAA,Bus,500
2013-10-01,A,AA,AAA,Bus,529
2013-11-01,A,AA,AAA,Bus,541
2013-12-01,A,AA,AAA,Bus,342
2014-01-01,A,AA,AAA,Bus,257
2014-02-01,A,AA,AAA,Bus,284
2014-03-01,A,AA,AAA,Bus,474
2014-04-01,A,AA,AAA,Bus,349
2014-05-01,A,AA,AAA,Bus,382
2014-06-01,A,AA,AAA,Bus,431
2014-07-01,A,AA,AAA,Bus,316
2014-08-01,A,AA,AAA,Bus,587
2014-09-01,A,AA,AAA,Bus,486
2014-10-01,A,AA,AAA,Bus,589
2014-11-01,A,AA,AAA,Bus,507
2014-12-01,A,AA,AAA,Bus,768
2015-01-01,A,AA,AAA,Bus,268
2015-02-01,A,AA,AAA,Bus,313
2015-03-01,A,AA,AAA,Bus,677
2015-04-01,A,AA,AAA,Bus,360
2015-05-01,A,AA,AAA,Bus,725
2015-06-01,A,AA,AAA,Bus,509
2015-07-01,A,AA,AAA,Bus,396
2015-08-01,A,AA,AAA,Bus,558
2015-09-01,A,AA,AAA,Bus,507
2015-10-01,A,AA,AAA,Bus,491
2015-11-01,A,AA,AAA,Bus,727
2015-12-01,A,AA,AAA,Bus,536
2016-01-01,A,AA,AAA,Bus,388
2016-02-01,A,AA,AAA,Bus,604
2016-03-01,A,AA,AAA,Bus,368
2016-04-01,A,AA,AAA,Bus,562
2016-05-01,A,AA,AAA,Bus,517
2016-06-01,A,AA,AAA,Bus,426
2016-07-01,A,AA,AAA,Bus,326
2016-08-01,A,AA,AAA,Bus,424
2016-09-01,A,AA,AAA,Bus,431
2016-10-01,A,AA,AAA,Bus,564
2016-11-01,A,AA,AAA,Bus,972
2016-12-01,A,AA,AAA,Bus,795
1998-01-01,A,AA,AAA,Oth,202
1998-02-01,A,AA,AAA,Oth,159
1998-03-01,A,AA,AAA,Oth,100
1998-04-01,A,AA,AAA,Oth,105
1998-05-01,A,AA,AAA,Oth,110
1998-06-01,A,AA,AAA,Oth,304
1998-07-01,A,AA,AAA,Oth,239
1998-08-01,A,AA,AAA,Oth,102
1998-09-01,A,AA,AAA,Oth,42
1998-10-01,A,AA,AAA,Oth,101
1998-11-01,A,AA,AAA,Oth,68
1998-12-01,A,AA,AAA,Oth,395
1999-01-01,A,AA,AAA,Oth,64
1999-02-01,A,AA,AAA,Oth,211
1999-03-01,A,AA,AAA,Oth,91
1999-04-01,A,AA,AAA,Oth,123
1999-05-01,A,AA,AAA,Oth,82
1999-06-01,A,AA,AAA,Oth,29
1999-07-01,A,AA,AAA,Oth,67
1999-08-01,A,AA,AAA,Oth,172
1999-09-01,A,AA,AAA,Oth,48
1999-10-01,A,AA,AAA,Oth,163
1999-11-01,A,AA,AAA,Oth,161
1999-12-01,A,AA,AAA,Oth,300
2000-01-01,A,AA,AAA,Oth,115
2000-02-01,A,AA,AAA,Oth,78
2000-03-01,A,AA,AAA,Oth,124
2000-04-01,A,AA,AAA,Oth,43
2000-05-01,A,AA,AAA,Oth,106
2000-06-01,A,AA,AAA,Oth,102
2000-07-01,A,AA,AAA,Oth,188
2000-08-01,A,AA,AAA,Oth,27
2000-09-01,A,AA,AAA,Oth,188
2000-10-01,A,AA,AAA,Oth,79
2000-11-01,A,AA,AAA,Oth,295
2000-12-01,A,AA,AAA,Oth,250
2001-01-01,A,AA,AAA,Oth,31
2001-02-01,A,AA,AAA,Oth,167
2001-03-01,A,AA,AAA,Oth,72
2001-04-01,A,AA,AAA,Oth,142
2001-05-01,A,AA,AAA,Oth,337
2001-06-01,A,AA,AAA,Oth,287
2001-07-01,A,AA,AAA,Oth,6
2001-08-01,A,AA,AAA,Oth,145
2001-09-01,A,AA,AAA,Oth,104
2001-10-01,A,AA,AAA,Oth,149
2001-11-01,A,AA,AAA,Oth,247
2001-12-01,A,AA,AAA,Oth,138
2002-01-01,A,AA,AAA,Oth,106
2002-02-01,A,AA,AAA,Oth,141
2002-03-01,A,AA,AAA,Oth,91
2002-04-01,A,AA,AAA,Oth,12
2002-05-01,A,AA,AAA,Oth,133
2002-06-01,A,AA,AAA,Oth,361
2002-07-01,A,AA,AAA,Oth,108
2002-08-01,A,AA,AAA,Oth,132
2002-09-01,A,AA,AAA,Oth,63
2002-10-01,A,AA,AAA,Oth,147
2002-11-01,A,AA,AAA,Oth,31
2002-12-01,A,AA,AAA,Oth,112
2003-01-01,A,AA,AAA,Oth,65
2003-02-01,A,AA,AAA,Oth,86
2003-03-01,A,AA,AAA,Oth,65
2003-04-01,A,AA,AAA,Oth,87
2003-05-01,A,AA,AAA,Oth,337
2003-06-01,A,AA,AAA,Oth,114
2003-07-01,A,AA,AAA,Oth,134
2003-08-01,A,AA,AAA,Oth,15
2003-09-01,A,AA,AAA,Oth,79
2003-10-01,A,AA,AAA,Oth,108
2003-11-01,A,AA,AAA,Oth,111
2003-12-01,A,AA,AAA,Oth,110
2004-01-01,A,AA,AAA,Oth,30
2004-02-01,A,AA,AAA,Oth,71
2004-03-01,A,AA,AAA,Oth,0
2004-04-01,A,AA,AAA,Oth,3
2004-05-01,A,AA,AAA,Oth,97
2004-06-01,A,AA,AAA,Oth,195
2004-07-01,A,AA,AAA,Oth,13
2004-08-01,A,AA,AAA,Oth,0
2004-09-01,A,AA,AAA,Oth,44
2004-10-01,A,AA,AAA,Oth,119
2004-11-01,A,AA,AAA,Oth,131
2004-12-01,A,AA,AAA,Oth,0
2005-01-01,A,AA,AAA,Oth,115
2005-02-01,A,AA,AAA,Oth,79
2005-03-01,A,AA,AAA,Oth,217
2005-04-01,A,AA,AAA,Oth,127
2005-05-01,A,AA,AAA,Oth,147
2005-06-01,A,AA,AAA,Oth,143
2005-07-01,A,AA,AAA,Oth,104
2005-08-01,A,AA,AAA,Oth,161
2005-09-01,A,AA,AAA,Oth,54
2005-10-01,A,AA,AAA,Oth,127
2005-11-01,A,AA,AAA,Oth,172
2005-12-01,A,AA,AAA,Oth,94
2006-01-01,A,AA,AAA,Oth,348
2006-02-01,A,AA,AAA,Oth,64
2006-03-01,A,AA,AAA,Oth,461
2006-04-01,A,AA,AAA,Oth,143
2006-05-01,A,AA,AAA,Oth,50
2006-06-01,A,AA,AAA,Oth,146
2006-07-01,A,AA,AAA,Oth,213
2006-08-01,A,AA,AAA,Oth,45
2006-09-01,A,AA,AAA,Oth,201
2006-10-01,A,AA,AAA,Oth,186
2006-11-01,A,AA,AAA,Oth,201
2006-12-01,A,AA,AAA,Oth,109
2007-01-01,A,AA,AAA,Oth,255
2007-02-01,A,AA,AAA,Oth,75
2007-03-01,A,AA,AAA,Oth,44
2007-04-01,A,AA,AAA,Oth,15
2007-05-01,A,AA,AAA,Oth,120
2007-06-01,A,AA,AAA,Oth,177
2007-07-01,A,AA,AAA,Oth,195
2007-08-01,A,AA,AAA,Oth,192
2007-09-01,A,AA,AAA,Oth,8
2007-10-01,A,AA,AAA,Oth,155
2007-11-01,A,AA,AAA,Oth,199
2007-12-01,A,AA,AAA,Oth,60
2008-01-01,A,AA,AAA,Oth,130
2008-02-01,A,AA,AAA,Oth,79
2008-03-01,A,AA,AAA,Oth,60
2008-04-01,A,AA,AAA,Oth,84
2008-05-01,A,AA,AAA,Oth,54
2008-06-01,A,AA,AAA,Oth,46
2008-07-01,A,AA,AAA,Oth,161
2008-08-01,A,AA,AAA,Oth,65
2008-09-01,A,AA,AAA,Oth,40
2008-10-01,A,AA,AAA,Oth,3
2008-11-01,A,AA,AAA,Oth,59
2008-12-01,A,AA,AAA,Oth,171
2009-01-01,A,AA,AAA,Oth,43
2009-02-01,A,AA,AAA,Oth,106
2009-03-01,A,AA,AAA,Oth,106
2009-04-01,A,AA,AAA,Oth,98
2009-05-01,A,AA,AAA,Oth,158
2009-06-01,A,AA,AAA,Oth,29
2009-07-01,A,AA,AAA,Oth,63
2009-08-01,A,AA,AAA,Oth,57
2009-09-01,A,AA,AAA,Oth,252
2009-10-01,A,AA,AAA,Oth,149
2009-11-01,A,AA,AAA,Oth,208
2009-12-01,A,AA,AAA,Oth,68
2010-01-01,A,AA,AAA,Oth,202
2010-02-01,A,AA,AAA,Oth,174
2010-03-01,A,AA,AAA,Oth,174
2010-04-01,A,AA,AAA,Oth,145
2010-05-01,A,AA,AAA,Oth,136
2010-06-01,A,AA,AAA,Oth,80
2010-07-01,A,AA,AAA,Oth,108
2010-08-01,A,AA,AAA,Oth,364
2010-09-01,A,AA,AAA,Oth,96
2010-10-01,A,AA,AAA,Oth,116
2010-11-01,A,AA,AAA,Oth,93
2010-12-01,A,AA,AAA,Oth,73
2011-01-01,A,AA,AAA,Oth,111
2011-02-01,A,AA,AAA,Oth,55
2011-03-01,A,AA,AAA,Oth,106
2011-04-01,A,AA,AAA,Oth,78
2011-05-01,A,AA,AAA,Oth,208
2011-06-01,A,AA,AAA,Oth,80
2011-07-01,A,AA,AAA,Oth,88
2011-08-01,A,AA,AAA,Oth,135
2011-09-01,A,AA,AAA,Oth,89
2011-10-01,A,AA,AAA,Oth,104
2011-11-01,A,AA,AAA,Oth,174
2011-12-01,A,AA,AAA,Oth,189
2012-01-01,A,AA,AAA,Oth,153
2012-02-01,A,AA,AAA,Oth,38
2012-03-01,A,AA,AAA,Oth,136
2012-04-01,A,AA,AAA,Oth,171
2012-05-01,A,AA,AAA,Oth,41
2012-06-01,A,AA,AAA,Oth,27
2012-07-01,A,AA,AAA,Oth,172
2012-08-01,A,AA,AAA,Oth,74
2012-09-01,A,AA,AAA,Oth,342
2012-10-01,A,AA,AAA,Oth,299
2012-11-01,A,AA,AAA,Oth,64
2012-12-01,A,AA,AAA,Oth,105
2013-01-01,A,AA,AAA,Oth,91
2013-02-01,A,AA,AAA,Oth,193
2013-03-01,A,AA,AAA,Oth,225
2013-04-01,A,AA,AAA,Oth,95
2013-05-01,A,AA,AAA,Oth,108
2013-06-01,A,AA,AAA,Oth,57
2013-07-01,A,AA,AAA,Oth,151
2013-08-01,A,AA,AAA,Oth,176
2013-09-01,A,AA,AAA,Oth,237
2013-10-01,A,AA,AAA,Oth,248
2013-11-01,A,AA,AAA,Oth,106
2013-12-01,A,AA,AAA,Oth,98
2014-01-01,A,AA,AAA,Oth,169
2014-02-01,A,AA,AAA,Oth,100
2014-03-01,A,AA,AAA,Oth,186
2014-04-01,A,AA,AAA,Oth,51
2014-05-01,A,AA,AAA,Oth,104
2014-06-01,A,AA,AAA,Oth,237
2014-07-01,A,AA,AAA,Oth,147
2014-08-01,A,AA,AAA,Oth,107
2014-09-01,A,AA,AAA,Oth,207
2014-10-01,A,AA,AAA,Oth,174
2014-11-01,A,AA,AAA,Oth,304
2014-12-01,A,AA,AAA,Oth,72
2015-01-01,A,AA,AAA,Oth,44
2015-02-01,A,AA,AAA,Oth,14
2015-03-01,A,AA,AAA,Oth,236
2015-04-01,A,AA,AAA,Oth,124
2015-05-01,A,AA,AAA,Oth,401
2015-06-01,A,AA,AAA,Oth,92
2015-07-01,A,AA,AAA,Oth,112
2015-08-01,A,AA,AAA,Oth,137
2015-09-01,A,AA,AAA,Oth,389
2015-10-01,A,AA,AAA,Oth,115
2015-11-01,A,AA,AAA,Oth,85
2015-12-01,A,AA,AAA,Oth,144
2016-01-01,A,AA,AAA,Oth,99
2016-02-01,A,AA,AAA,Oth,56
2016-03-01,A,AA,AAA,Oth,159
2016-04-01,A,AA,AAA,Oth,158
2016-05-01,A,AA,AAA,Oth,168
2016-06-01,A,AA,AAA,Oth,294
2016-07-01,A,AA,AAA,Oth,216
2016-08-01,A,AA,AAA,Oth,468
2016-09-01,A,AA,AAA,Oth,80
2016-10-01,A,AA,AAA,Oth,100
2016-11-01,A,AA,AAA,Oth,325
2016-12-01,A,AA,AAA,Oth,231
1998-01-01,A,AA,AAB,Hol,976
1998-02-01,A,AA,AAB,Hol,59
1998-03-01,A,AA,AAB,Hol,59
1998-04-01,A,AA,AAB,Hol,123
1998-05-01,A,AA,AAB,Hol,133
1998-06-01,A,AA,AAB,Hol,31
1998-07-01,A,AA,AAB,Hol,66
1998-08-01,A,AA,AAB,Hol,142
1998-09-01,A,AA,AAB,Hol,0
1998-10-01,A,AA,AAB,Hol,181
1998-11-01,A,AA,AAB,Hol,99
1998-12-01,A,AA,AAB,Hol,304
1999-01-01,A,AA,AAB,Hol,336
1999-02-01,A,AA,AAB,Hol,260
1999-03-01,A,AA,AAB,Hol,66
1999-04-01,A,AA,AAB,Hol,199
1999-05-01,A,AA,AAB,Hol,123
1999-06-01,A,AA,AAB,Hol,46
1999-07-01,A,AA,AAB,Hol,159
1999-08-01,A,AA,AAB,Hol,85
1999-09-01,A,AA,AAB,Hol,13
1999-10-01,A,AA,AAB,Hol,0
1999-11-01,A,AA,AAB,Hol,189
1999-12-01,A,AA,AAB,Hol,91
2000-01-01,A,AA,AAB,Hol,535
2000-02-01,A,AA,AAB,Hol,28
2000-03-01,A,AA,AAB,Hol,96
2000-04-01,A,AA,AAB,Hol,324
2000-05-01,A,AA,AAB,Hol,82
2000-06-01,A,AA,AAB,Hol,70
2000-07-01,A,AA,AAB,Hol,4
2000-08-01,A,AA,AAB,Hol,33
2000-09-01,A,AA,AAB,Hol,154
2000-10-01,A,AA,AAB,Hol,181
2000-11-01,A,AA,AAB,Hol,33
2000-12-01,A,AA,AAB,Hol,181
2001-01-01,A,AA,AAB,Hol,483
2001-02-01,A,AA,AAB,Hol,232
2001-03-01,A,AA,AAB,Hol,93
2001-04-01,A,AA,AAB,Hol,384
2001-05-01,A,AA,AAB,Hol,219
2001-06-01,A,AA,AAB,Hol,26
2001-07-01,A,AA,AAB,Hol,35
2001-08-01,A,AA,AAB,Hol,93
2001-09-01,A,AA,AAB,Hol,188
2001-10-01,A,AA,AAB,Hol,301
2001-11-01,A,AA,AAB,Hol,191
2001-12-01,A,AA,AAB,Hol,192
2002-01-01,A,AA,AAB,Hol,341
2002-02-01,A,AA,AAB,Hol,217
2002-03-01,A,AA,AAB,Hol,120
2002-04-01,A,AA,AAB,Hol,252
2002-05-01,A,AA,AAB,Hol,107
2002-06-01,A,AA,AAB,Hol,53
2002-07-01,A,AA,AAB,Hol,82
2002-08-01,A,AA,AAB,Hol,244
2002-09-01,A,AA,AAB,Hol,141
2002-10-01,A,AA,AAB,Hol,209
2002-11-01,A,AA,AAB,Hol,205
2002-12-01,A,AA,AAB,Hol,168
2003-01-01,A,AA,AAB,Hol,702
2003-02-01,A,AA,AAB,Hol,185
2003-03-01,A,AA,AAB,Hol,264
2003-04-01,A,AA,AAB,Hol,395
2003-05-01,A,AA,AAB,Hol,54
2003-06-01,A,AA,AAB,Hol,0
2003-07-01,A,AA,AAB,Hol,117
2003-08-01,A,AA,AAB,Hol,83
2003-09-01,A,AA,AAB,Hol,40
2003-10-01,A,AA,AAB,Hol,178
2003-11-01,A,AA,AAB,Hol,150
2003-12-01,A,AA,AAB,Hol,266
2004-01-01,A,AA,AAB,Hol,409
2004-02-01,A,AA,AAB,Hol,206
2004-03-01,A,AA,AAB,Hol,226
2004-04-01,A,AA,AAB,Hol,379
2004-05-01,A,AA,AAB,Hol,175
2004-06-01,A,AA,AAB,Hol,0
2004-07-01,A,AA,AAB,Hol,123
2004-08-01,A,AA,AAB,Hol,121
2004-09-01,A,AA,AAB,Hol,0
2004-10-01,A,AA,AAB,Hol,112
2004-11-01,A,AA,AAB,Hol,166
2004-12-01,A,AA,AAB,Hol,223
2005-01-01,A,AA,AAB,Hol,513
2005-02-01,A,AA,AAB,Hol,125
2005-03-01,A,AA,AAB,Hol,186
2005-04-01,A,AA,AAB,Hol,55
2005-05-01,A,AA,AAB,Hol,4
2005-06-01,A,AA,AAB,Hol,104
2005-07-01,A,AA,AAB,Hol,118
2005-08-01,A,AA,AAB,Hol,224
2005-09-01,A,AA,AAB,Hol,31
2005-10-01,A,AA,AAB,Hol,60
2005-11-01,A,AA,AAB,Hol,116
2005-12-01,A,AA,AAB,Hol,56
2006-01-01,A,AA,AAB,Hol,790
2006-02-01,A,AA,AAB,Hol,242
2006-03-01,A,AA,AAB,Hol,54
2006-04-01,A,AA,AAB,Hol,218
2006-05-01,A,AA,AAB,Hol,50
2006-06-01,A,AA,AAB,Hol,293
2006-07-01,A,AA,AAB,Hol,198
2006-08-01,A,AA,AAB,Hol,73
2006-09-01,A,AA,AAB,Hol,167
2006-10-01,A,AA,AAB,Hol,215
2006-11-01,A,AA,AAB,Hol,57
2006-12-01,A,AA,AAB,Hol,183
2007-01-01,A,AA,AAB,Hol,769
2007-02-01,A,AA,AAB,Hol,254
2007-03-01,A,AA,AAB,Hol,171
2007-04-01,A,AA,AAB,Hol,119
2007-05-01,A,AA,AAB,Hol,106
2007-06-01,A,AA,AAB,Hol,65
2007-07-01,A,AA,AAB,Hol,216
2007-08-01,A,AA,AAB,Hol,44
2007-09-01,A,AA,AAB,Hol,28
2007-10-01,A,AA,AAB,Hol,232
2007-11-01,A,AA,AAB,Hol,217
2007-12-01,A,AA,AAB,Hol,189
2008-01-01,A,AA,AAB,Hol,763
2008-02-01,A,AA,AAB,Hol,237
2008-03-01,A,AA,AAB,Hol,289
2008-04-01,A,AA,AAB,Hol,0
2008-05-01,A,AA,AAB,Hol,178
2008-06-01,A,AA,AAB,Hol,58
2008-07-01,A,AA,AAB,Hol,82
2008-08-01,A,AA,AAB,Hol,210
2008-09-01,A,AA,AAB,Hol,67
2008-10-01,A,AA,AAB,Hol,171
2008-11-01,A,AA,AAB,Hol,152
2008-12-01,A,AA,AAB,Hol,94
2009-01-01,A,AA,AAB,Hol,756
2009-02-01,A,AA,AAB,Hol,284
2009-03-01,A,AA,AAB,Hol,10
2009-04-01,A,AA,AAB,Hol,73
2009-05-01,A,AA,AAB,Hol,4
2009-06-01,A,AA,AAB,Hol,12
2009-07-01,A,AA,AAB,Hol,120
2009-08-01,A,AA,AAB,Hol,72
2009-09-01,A,AA,AAB,Hol,154
2009-10-01,A,AA,AAB,Hol,92
2009-11-01,A,AA,AAB,Hol,141
2009-12-01,A,AA,AAB,Hol,158
2010-01-01,A,AA,AAB,Hol,463
2010-02-01,A,AA,AAB,Hol,40
2010-03-01,A,AA,AAB,Hol,176
2010-04-01,A,AA,AAB,Hol,58
2010-05-01,A,AA,AAB,Hol,36
2010-06-01,A,AA,AAB,Hol,221
2010-07-01,A,AA,AAB,Hol,131
2010-08-01,A,AA,AAB,Hol,11
2010-09-01,A,AA,AAB,Hol,113
2010-10-01,A,AA,AAB,Hol,149
2010-11-01,A,AA,AAB,Hol,155
2010-12-01,A,AA,AAB,Hol,159
2011-01-01,A,AA,AAB,Hol,495
2011-02-01,A,AA,AAB,Hol,36
2011-03-01,A,AA,AAB,Hol,31
2011-04-01,A,AA,AAB,Hol,105
2011-05-01,A,AA,AAB,Hol,0
2011-06-01,A,AA,AAB,Hol,90
2011-07-01,A,AA,AAB,Hol,43
2011-08-01,A,AA,AAB,Hol,117
2011-09-01,A,AA,AAB,Hol,0
2011-10-01,A,AA,AAB,Hol,103
2011-11-01,A,AA,AAB,Hol,171
2011-12-01,A,AA,AAB,Hol,102
2012-01-01,A,AA,AAB,Hol,620
2012-02-01,A,AA,AAB,Hol,167
2012-03-01,A,AA,AAB,Hol,132
2012-04-01,A,AA,AAB,Hol,26
2012-05-01,A,AA,AAB,Hol,7
2012-06-01,A,AA,AAB,Hol,219
2012-07-01,A,AA,AAB,Hol,164
2012-08-01,A,AA,AAB,Hol,81
2012-09-01,A,AA,AAB,Hol,241
2012-10-01,A,AA,AAB,Hol,177
2012-11-01,A,AA,AAB,Hol,122
2012-12-01,A,AA,AAB,Hol,118
2013-01-01,A,AA,AAB,Hol,654
2013-02-01,A,AA,AAB,Hol,197
2013-03-01,A,AA,AAB,Hol,32
2013-04-01,A,AA,AAB,Hol,436
2013-05-01,A,AA,AAB,Hol,159
2013-06-01,A,AA,AAB,Hol,160
2013-07-01,A,AA,AAB,Hol,205
2013-08-01,A,AA,AAB,Hol,0
2013-09-01,A,AA,AAB,Hol,155
2013-10-01,A,AA,AAB,Hol,0
2013-11-01,A,AA,AAB,Hol,0
2013-12-01,A,AA,AAB,Hol,183
2014-01-01,A,AA,AAB,Hol,737
2014-02-01,A,AA,AAB,Hol,0
2014-03-01,A,AA,AAB,Hol,131
2014-04-01,A,AA,AAB,Hol,220
2014-05-01,A,AA,AAB,Hol,49
2014-06-01,A,AA,AAB,Hol,94
2014-07-01,A,AA,AAB,Hol,201
2014-08-01,A,AA,AAB,Hol,0
2014-09-01,A,AA,AAB,Hol,152
2014-10-01,A,AA,AAB,Hol,161
2014-11-01,A,AA,AAB,Hol,0
2014-12-01,A,AA,AAB,Hol,6
2015-01-01,A,AA,AAB,Hol,833
2015-02-01,A,AA,AAB,Hol,91
2015-03-01,A,AA,AAB,Hol,281
2015-04-01,A,AA,AAB,Hol,91
2015-05-01,A,AA,AAB,Hol,147
2015-06-01,A,AA,AAB,Hol,36
2015-07-01,A,AA,AAB,Hol,67
2015-08-01,A,AA,AAB,Hol,71
2015-09-01,A,AA,AAB,Hol,150
2015-10-01,A,AA,AAB,Hol,18
2015-11-01,A,AA,AAB,Hol,150
2015-12-01,A,AA,AAB,Hol,66
2016-01-01,A,AA,AAB,Hol,559
2016-02-01,A,AA,AAB,Hol,97
2016-03-01,A,AA,AAB,Hol,292
2016-04-01,A,AA,AAB,Hol,136
2016-05-01,A,AA,AAB,Hol,151
2016-06-01,A,AA,AAB,Hol,23
2016-07-01,A,AA,AAB,Hol,0
2016-08-01,A,AA,AAB,Hol,145
2016-09-01,A,AA,AAB,Hol,21
2016-10-01,A,AA,AAB,Hol,134
2016-11-01,A,AA,AAB,Hol,92
2016-12-01,A,AA,AAB,Hol,43
1998-01-01,A,AA,AAB,Vis,359
1998-02-01,A,AA,AAB,Vis,112
1998-03-01,A,AA,AAB,Vis,61
1998-04-01,A,AA,AAB,Vis,228
1998-05-01,A,AA,AAB,Vis,77
1998-06-01,A,AA,AAB,Vis,115
1998-07-01,A,AA,AAB,Vis,146
1998-08-01,A,AA,AAB,Vis,235
1998-09-01,A,AA,AAB,Vis,13
1998-10-01,A,AA,AAB,Vis,115
1998-11-01,A,AA,AAB,Vis,108
1998-12-01,A,AA,AAB,Vis,60
1999-01-01,A,AA,AAB,Vis,191
1999-02-01,A,AA,AAB,Vis,89
1999-03-01,A,AA,AAB,Vis,74
1999-04-01,A,AA,AAB,Vis,67
1999-05-01,A,AA,AAB,Vis,96
1999-06-01,A,AA,AAB,Vis,160
1999-07-01,A,AA,AAB,Vis,163
1999-08-01,A,AA,AAB,Vis,26
1999-09-01,A,AA,AAB,Vis,66
1999-10-01,A,AA,AAB,Vis,71
1999-11-01,A,AA,AAB,Vis,165
1999-12-01,A,AA,AAB,Vis,240
2000-01-01,A,AA,AAB,Vis,179
2000-02-01,A,AA,AAB,Vis,169
2000-03-01,A,AA,AAB,Vis,0
2000-04-01,A,AA,AAB,Vis,129
2000-05-01,A,AA,AAB,Vis,87
2000-06-01,A,AA,AAB,Vis,61
2000-07-01,A,AA,AAB,Vis,82
2000-08-01,A,AA,AAB,Vis,127
2000-09-01,A,AA,AAB,Vis,109
2000-10-01,A,AA,AAB,Vis,178
2000-11-01,A,AA,AAB,Vis,70
2000-12-01,A,AA,AAB,Vis,203
2001-01-01,A,AA,AAB,Vis,181
2001-02-01,A,AA,AAB,Vis,72
2001-03-01,A,AA,AAB,Vis,0
2001-04-01,A,AA,AAB,Vis,145
2001-05-01,A,AA,AAB,Vis,81
2001-06-01,A,AA,AAB,Vis,100
2001-07-01,A,AA,AAB,Vis,126
2001-08-01,A,AA,AAB,Vis,43
2001-09-01,A,AA,AAB,Vis,123
2001-10-01,A,AA,AAB,Vis,34
2001-11-01,A,AA,AAB,Vis,31
2001-12-01,A,AA,AAB,Vis,97
2002-01-01,A,AA,AAB,Vis,168
2002-02-01,A,AA,AAB,Vis,174
2002-03-01,A,AA,AAB,Vis,170
2002-04-01,A,AA,AAB,Vis,160
2002-05-01,A,AA,AAB,Vis,80
2002-06-01,A,AA,AAB,Vis,19
2002-07-01,A,AA,AAB,Vis,224
2002-08-01,A,AA,AAB,Vis,190
2002-09-01,A,AA,AAB,Vis,81
2002-10-01,A,AA,AAB,Vis,204
2002-11-01,A,AA,AAB,Vis,97
2002-12-01,A,AA,AAB,Vis,289
2003-01-01,A,AA,AAB,Vis,191
2003-02-01,A,AA,AAB,Vis,187
2003-03-01,A,AA,AAB,Vis,71
2003-04-01,A,AA,AAB,Vis,168
2003-05-01,A,AA,AAB,Vis,110
2003-06-01,A,AA,AAB,Vis,280
2003-07-01,A,AA,AAB,Vis,88
2003-08-01,A,AA,AAB,Vis,177
2003-09-01,A,AA,AAB,Vis,136
2003-10-01,A,AA,AAB,Vis,131
2003-11-01,A,AA,AAB,Vis,154
2003-12-01,A,AA,AAB,Vis,239
2004-01-01,A,AA,AAB,Vis,264
2004-02-01,A,AA,AAB,Vis,95
2004-03-01,A,AA,AAB,Vis,90
2004-04-01,A,AA,AAB,Vis,220
2004-05-01,A,AA,AAB,Vis,170
2004-06-01,A,AA,AAB,Vis,120
2004-07-01,A,AA,AAB,Vis,151
2004-08-01,A,AA,AAB,Vis,123
2004-09-01,A,AA,AAB,Vis,236
2004-10-01,A,AA,AAB,Vis,58
2004-11-01,A,AA,AAB,Vis,129
2004-12-01,A,AA,AAB,Vis,249
2005-01-01,A,AA,AAB,Vis,265
2005-02-01,A,AA,AAB,Vis,29
2005-03-01,A,AA,AAB,Vis,108
2005-04-01,A,AA,AAB,Vis,114
2005-05-01,A,AA,AAB,Vis,32
2005-06-01,A,AA,AAB,Vis,77
2005-07-01,A,AA,AAB,Vis,29
2005-08-01,A,AA,AAB,Vis,78
2005-09-01,A,AA,AAB,Vis,104
2005-10-01,A,AA,AAB,Vis,59
2005-11-01,A,AA,AAB,Vis,158
2005-12-01,A,AA,AAB,Vis,123
2006-01-01,A,AA,AAB,Vis,290
2006-02-01,A,AA,AAB,Vis,107
2006-03-01,A,AA,AAB,Vis,71
2006-04-01,A,AA,AAB,Vis,207
2006-05-01,A,AA,AAB,Vis,40
2006-06-01,A,AA,AAB,Vis,118
2006-07-01,A,AA,AAB,Vis,108
2006-08-01,A,AA,AAB,Vis,130
2006-09-01,A,AA,AAB,Vis,165
2006-10-01,A,AA,AAB,Vis,149
2006-11-01,A,AA,AAB,Vis,188
2006-12-01,A,AA,AAB,Vis,81
2007-01-01,A,AA,AAB,Vis,215
2007-02-01,A,AA,AAB,Vis,0
2007-03-01,A,AA,AAB,Vis,34
2007-04-01,A,AA,AAB,Vis,120
2007-05-01,A,AA,AAB,Vis,162
2007-06-01,A,AA,AAB,Vis,167
2007-07-01,A,AA,AAB,Vis,70
2007-08-01,A,AA,AAB,Vis,105
2007-09-01,A,AA,AAB,Vis,117
2007-10-01,A,AA,AAB,Vis,193
2007-11-01,A,AA,AAB,Vis,50
2007-12-01,A,AA,AAB,Vis,136
2008-01-01,A,AA,AAB,Vis,319
2008-02-01,A,AA,AAB,Vis,23
2008-03-01,A,AA,AAB,Vis,151
2008-04-01,A,AA,AAB,Vis,149
2008-05-01,A,AA,AAB,Vis,37
2008-06-01,A,AA,AAB,Vis,138
2008-07-01,A,AA,AAB,Vis,149
